track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1bSO9nzT5h55OrJO7BbHL2,One Life - VIP Mix,DJ MEG,38,1USoW8vmr37W5sd5g0579c,One Life (VIP Mix),2019-11-29,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.644,0.936,9,-2.925,1,0.099,0.00514,0.00236,0.143,0.255,118.007,201500
4F66xJ0gHiqSoI2JoY5AzP,Por Ti,Morbo,18,3TALgDWfFnlYTvqYkOwJhh,Morbo,2001-01-01,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.738,0.823,2,-7.24,1,0.0317,0.0541,0.00125,0.221,0.886,112.057,206520
75IY9nZFmsCI73jFsX26BO,Outlet,Menestrel,43,7o3kbkTo0TQ3DufdeQyzcD,Outlet,2019-11-08,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.866,0.555,1,-7.292,0,0.0743,0.187,0,0.0566,0.455,120.005,156047
7o2SgrTlLry8e0pHJrdqQ5,My Sunshine,Kavv,51,6oFBUoIrI1Qnm5uFJsvJZQ,Cruise Control,2017-12-01,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.695,0.185,5,-10.311,0,0.071,0.933,0.908,0.111,0.932,144.36,106667
21mimz3pv3JD4r8wEJJfNg,Puff Lah,KAYTRANADA,64,5FQ4sOGqRWUA5wO20AwPcO,BUBBA,2019-12-13,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.707,0.863,11,-7.469,1,0.056,5.76e-4,0.893,0.236,0.735,108.022,113347
2NgM0Rr5uLzSR4WOVR9XW9,Forgiveness I + II,Billy Talent,56,3grI8WQrfW64ibvBALiZav,Forgiveness I + II,2019-11-27,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.33,0.968,4,-3.795,0,0.168,0.0066,4.55e-6,0.363,0.157,133.066,401177
5UVa8Qqb9L1dVxl3jKQ5J1,Chicharrón,Guaynaa,76,3AHRVgJw38uR1NiwpcbWXZ,Chicharrón,2019-08-16,Todo Reggaeton,4csIMGPI3aGo3Xy7WG8jBi,latin,reggaeton,0.734,0.789,10,-4.305,0,0.454,0.445,9.06e-5,0.498,0.811,76.182,195867
0LNXVezPVx0n1dSyTFKpor,2020 Vision,Kyzer,28,2MmKamBua41RBNXGssbAR8,2020 Vision,2020-01-03,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.856,0.517,7,-7.926,1,0.247,0.4,0,0.098,0.43,144.993,211866
5zQjeUSdve9t7QTHmZe7fz,Ven A Bailar,Yámana,46,0JkfuVzLGub2LM2bzOoW8g,Yámana,2003-12-02,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.79,0.764,7,-5.043,1,0.035,0.407,0,0.0961,0.905,106.205,173547
5zOjF3zyGCUkkFab5u0Xhn,Wake Turbulence - Koen Groeneveld Remake Edit,Koen Groeneveld,3,5gqI0xDFwN9X5GQ3MWlCkY,Wake Turbulence (Koen Groeneveld Remake),2015-08-03,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.764,0.73,10,-8.007,0,0.0463,0.0204,0.886,0.0824,0.235,124.004,226452
6g9FyBtYg9qnpF2IP1Cd0J,Just Right,Raheem DeVaughn,50,1q5gfwdYLYVltFgOoI3ubf,The Love Reunion,2019-06-28,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.38,0.624,3,-7.346,0,0.0914,0.374,4.43e-4,0.173,0.364,87.654,239120
0Kvb0cKIssQg1t7c5KCw0k,Amsterdam,Olly James,39,2jr7QSOlJIATkxLB6UR3Gg,Amsterdam,2020-01-10,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.518,0.914,1,-4.853,1,0.0425,7.73e-5,0.709,0.609,0.154,130.197,167077
77M0970AjqzXYTdCxHvQiN,Let's Go Home (Pegato Remix),Eklo,33,2oz1JBVWk6BVm3ihpmty9F,Let's Go Home (Pegato Remix),2015-06-25,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.722,0.715,10,-7.283,0,0.0299,0.0961,0.0623,0.227,0.251,103.522,298158
5lXG3SLCMVk7dJzp1YeMni,Shake It Up,The Cars,36,6ooUxOl89UHr11ADJjGQlH,Complete Greatest Hits,2002-02-19,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.692,0.74,0,-7.466,1,0.0329,0.0723,8.83e-5,0.136,0.864,147.274,215440
3j1fOrxmfuym91Cf9v397b,Warpaint,88rising,58,6YFBWwUDdot8IjBZSYOacB,Head In The Clouds,2018-07-20,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,r&b,urban contemporary,0.68,0.658,1,-5.356,1,0.0535,0.082,0.0324,0.109,0.278,128.921,213788
1T67ADy3jpjwzB3lr5DNWS,Tolerance For The Absurd - Acronym Remix,Irazu,2,3klB26ICy3vT9UpYyGkUwr,Tolerance For The Absurd,2016-05-09,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.686,0.933,6,-5.607,0,0.0494,2.73e-4,0.747,0.0663,0.0357,126.989,456000
7y5zXpTN4J7K0PngQYa655,Tearz,Wu-Tang Clan,58,3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],1993-11-09,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.914,0.394,8,-10.239,0,0.365,0.189,1.68e-4,0.0982,0.427,91.504,257747
6SZPAffx8bjZw8klFDnhnk,No Lies,Psalm Trees,56,7MgdBdKl1aUb0goNIokTn4,Dreams from the Shore,2019-06-10,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.551,0.316,3,-10.14,0,0.0291,0.777,0.909,0.0797,0.337,82.014,128781
44q2DhInsQYJ8X1q2H1RNj,I Need You Now,Smokie Norful,50,5vjrbEc6Kpn67oHShGgBJF,I Need You Now,2002-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.339,0.273,5,-9.945,0,0.0309,0.729,0,0.152,0.304,96.804,251467
3bHhUEOTIbezeZ856R0BX5,Society,Eddie Vedder,67,13xlpKbai3GGoMSr75lOeX,Into The Wild (Music For The Motion Picture),2007-09-18,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.561,0.327,11,-10.835,0,0.0327,0.902,4.69e-4,0.111,0.298,161.861,236307
6b8IKVufOkAawvQVguQxmo,I Will Survive,Gloria Gaynor,17,2ZKHRi6J0lQXWpFNITH45t,Universal Masters Collection,1999-01-01,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.773,0.641,0,-10.375,1,0.0421,0.0154,0.00104,0.302,0.66,116.287,197573
2PtX9ivW736enJeAIY5G0h,White Bird,Sam Bush,31,10iKg9kGMqfPquNwsXzcdm,Laps In Seven,2006-01-01,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.557,0.517,5,-6.777,1,0.0254,0.387,0.0928,0.0776,0.485,122.383,360933
7c4iU5qYbzvhcuyKCTHyFt,Portland,Zoology,29,04QDnLrtyxjXvcOxHGEwQz,Portland,2017-11-24,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,0.772,0.358,6,-15.392,0,0.17,0.0133,0,0.145,0.489,112.014,199000
7nsHQpH5av8kIlhDAc4gmS,I Want To Come Home For Christmas,Marvin Gaye,12,109y0mnkGZAYVQNdT0SN3q,A Motown Christmas,1999-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.451,0.446,6,-10.168,0,0.0321,0.257,4.45e-6,0.103,0.567,89.459,202733
61SiFnjiY36uVSTBVXK5Yw,"The Sound Of The Jungle With Coloured Birds For Relaxation, Sleeping, Studying",Life Sounds Nature,44,5qukUq6sBLjghcEcFOdgKP,"The Very Best Sound Of Nature - Birds, Waves, Rain (With Forest, Creek, Wind, Thunder)",2015-04-01,Tropical Nights,37i9dQZF1DX0ES2mnOVvai,latin,tropical,0.226,0.442,11,-36.624,0,0.0562,0.0509,0.136,0.0791,0.0234,77.998,93010
05CwHjIk71RXVU40boRMnR,Call You Mine,The Chainsmokers,39,1ONuDpN0a3zhCUyKCgtuzK,World War Joy,2019-05-31,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653
0gaMmmhGi5buPXpquSAfxg,The Temple Of The King,Rainbow,59,3LXOrVXLXwRiOguE446OZo,Ritchie Blackmore's Rainbow,1975-01-01,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.486,0.487,9,-11.633,0,0.0341,0.445,1.44e-5,0.0648,0.373,81.972,282013
1CIBeW2oIIXfECP1KwVbKb,Meet The Flockers,YG,0,6cW84YyjHToN3qqBwKDKQX,My Krazy Life (Deluxe),2014-01-01,Gangster Rap | 100 % Gangster,2e0d7otcM1oyecfi3zZPWk,rap,gangster rap,0.731,0.429,1,-8.167,1,0.171,0.0156,0,0.109,0.367,85.687,123600
0J1mcDz3wZTdBeZ56ho8LN,Over Here Hustlin',Birdman,36,3DLSu5fxSIaG7Ph8G5YVBp,Like Father Like Son,2006-01-01,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.677,0.848,11,-5.224,0,0.276,0.0394,0,0.142,0.679,144.423,292227
7gq9Mo03Zr417T2C5sgR03,Don’t Tell Me,Matisse & Sadko,62,24rekTPLd3gRRYAipE1pqq,Don't Tell Me,2019-01-18,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.597,0.785,4,-3.219,0,0.04,0.113,0,0.336,0.575,126.002,173571
6X29iaaazwho3ab7GNue5r,8,Billie Eilish,80,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,173202
46RVKt5Edm1zl0rXhPJZxz,Down Under,Men At Work,73,6GYIy1SuhPDrugCZ5yNeQy,The Best Of Men At Work: Contraband,1996-02-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867
48YTF9XxJiiFdTa6IpCMpq,747,Bill Callahan,47,7sfkWJ14gZywjyv3wtQ5WC,Shepherd in a Sheepskin Vest,2019-06-14,Ultimate Indie Presents... Best Tracks of 2019,37i9dQZF1DWTc5QDlvD7t0,r&b,hip pop,0.715,0.444,2,-12.998,1,0.0328,0.93,0.359,0.0964,0.541,123.034,206853
1QcUX0mGQSnbaP0iIVyfvR,Call The Parade,Treyy G,29,5UIxZ6SUHyzMFTSmTXTd91,Call The Parade,2019-11-22,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.767,0.604,1,-10.751,1,0.0985,9.88e-4,0.262,0.103,0.277,127.995,189419
49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,80,3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,2008-06-02,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,275987
4BwaVpGVeCBh8qeQ1hk2my,Leaving You - Thomas Newson Radio Edit,Audien,16,06wngxHMJd8kIjtAwcxFkh,Leaving You (Remixes - Part 1),2013-10-28,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.576,0.914,9,-4.037,0,0.0634,0.047,0.0068,0.183,0.687,127.94,187500
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,79,0mFDIOqypzHp6Xd0el1hoT,Wildfire,2016-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,204013
4lwXoXdmRQvgm5Y1n5ixSY,City Aya,Renato S,2,0wujK87EmLDZXpeHqBQ2CI,City Aya,2017-06-02,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.706,0.923,6,-5.458,1,0.0392,3.18e-4,0.282,0.0328,0.491,125.001,265080
4N73fgEEennudER9hXnHOI,Out of the Blue - 2014 Remastered Version,Michael Learns To Rock,36,01jdXmJaiRf52DRqTExXhY,25,2014-10-25,Michael Learns To Rock album,22XKr7O6bzSA5bHiwRCPNK,rock,album rock,0.614,0.399,11,-9.719,1,0.0237,0.235,0,0.0901,0.352,80.091,241000
4RVbK6cV0VqWdpCDcx3hiT,Reborn,KIDS SEE GHOSTS,74,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,2018-06-08,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674
4RGxUjaCmVtD30pIhtEi7w,Sunshine Superman,Donovan,59,2ULhVPvdhT7RREnqRWM06G,Sunshine Superman,1966-09,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-6,0.0962,0.627,132.783,195000
4wvKPOCiOlZh6xwwympC8c,Members Only,"Bobby ""Blue"" Bland",38,4CGCexAeWL0eNCFwNINQLv,Members Only,1985-10-14,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.67,0.479,8,-10.666,1,0.0418,0.567,1.97e-5,0.103,0.557,136.565,249267
0SKDPFbwzzai7lBD5gwSns,Get Up (Rattle) - Vocal Extended Version,Bingo Players,24,0U8K1HuwQUmsQV1VqMAAWN,Get Up (Rattle),2013-01-01,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.786,0.962,7,-3.785,1,0.0642,0.0038,0.00156,0.342,0.496,127.995,302147
59q0gDvWPoL2DQ1SAt5ZLY,What Up Gangsta,50 Cent,55,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.67,0.788,11,-2.43,0,0.0445,0.00225,0,0.11,0.292,82.498,179467
7nJ40UNjFW1SD9jDMajM1H,Choleros,TREN LOKOTE,0,5ImbPdOPFZs7Kfa9PWAF70,Choleros,2017-03-22,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.783,0.714,6,-13.514,0,0.393,0.121,3.07e-5,0.369,0.762,79.982,202060
6IM8aVuZ7mEdHmE2Xtfi6A,Synonyms,Semser,16,69acjhfJsxsZXMyruAE7tE,Reality,2018-07-25,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.637,0.717,10,-8.537,0,0.046,0.0061,0.677,0.0612,0.85,127.988,158438
524euygKKFWurhvIdSrkg6,I Tuoi Particolari,Ultimo,66,6sbV5tigkQuCteprgk9pwd,I Tuoi Particolari,2019-02-06,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.659,0.588,0,-5.682,1,0.063,0.632,0,0.124,0.297,135.884,219939
205YMaOKeRMN66gQvqw2Cx,Nada más que hablar,Chita,48,73upfZux7rOBO0nmO1eiRC,Nada más que hablar,2019-09-27,Trap Luv,37i9dQZF1DWTLxOkM7PwUb,rap,trap,0.703,0.553,11,-4.476,0,0.37,0.702,0,0.0936,0.132,75.821,233691
1kPBfgw6LrlKF4A95DrWJ6,Botas y Texana,La Plebada,53,1JzBKmGquiMOsmZLXwvgCe,De Lo Más Solicitado,2019-09-11,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.838,0.688,2,-8.413,0,0.0793,0.0783,0,0.0748,0.706,134.01,210663
44YAJYlDg4EECrecze8BU2,No Less,G-Eazy,57,1VAc77UvK5wj8ZSWCo3V2b,The Beautiful & Damned,2017-12-15,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,0.632,0.49,11,-7.386,0,0.286,0.566,0,0.0985,0.178,93.979,250640
4mEyUJn4hgJCz75UWv3YTz,Cordite In The Air,mädmäx,54,6U1XK3GpfWyUtQUsos1Zn2,Cordite In The Air,2019-12-13,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.682,0.147,1,-15.461,0,0.311,0.283,0.0192,0.133,0.296,85.038,130765
495VKzd6cphcakFWoPisfM,Ich pass auf,BRADO,62,7ESjPhwW9GaxgKKJrKxzzW,Ich pass auf,2020-01-09,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.858,0.517,10,-7.766,0,0.0863,0.112,0,0.0957,0.497,100.011,144522
57J2znxukXsXzS3XPuZ1TG,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,8,1YYEC5hLwDbQPtErSBD223,The Rolling Stones Singles Collection: The London Years (Remastered),1989-08-15,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.722,0.882,2,-6.763,1,0.0348,0.0354,0.0496,0.119,0.921,136.299,222840
1R5nCcASgTubHzMx2Ic5UU,Faldita,Leslie Shaw,59,7KTFqkLbakkZj2zHZWuplA,Faldita,2019-03-08,Latin Pop 2019,5wONX0lVyQE5XTxqjTUiUd,latin,latin pop,0.846,0.789,11,-3.245,0,0.0653,0.00828,5.42e-5,0.058,0.806,98,190193
1h4AZ86s2CLQ9owJ2CCUtQ,LA MIA ULTIMA STORIA,AIELLO,53,0g3V6mpCHiI4rx17qJIm9R,LA MIA ULTIMA STORIA,2019-09-06,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.641,0.431,7,-7.197,1,0.0964,0.503,0,0.08,0.45,74.832,203600
1zMiePWukCo5o7LfvmAFfI,Free Life,K-Y-O,37,67qyASPeAB47N5Gr4Iw0RR,Free Life,2019-07-03,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.769,0.487,1,-9.718,1,0.276,0.802,0,0.118,0.475,139.901,166286
4vbJFkIF8TFCOwqZRI5C2Q,CCNDNA,Bushido,10,5x4pdJcxL40ZbEG4QHyGil,Black Friday,2017-06-09,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.796,0.587,10,-5.365,0,0.0813,0.0132,0,0.096,0.215,93.014,187227
6aGqqVUErxLRSBSRqvtSp9,Mi Consentida,Akwid,30,3fSdNQOTJnz91arqn4yOBC,Clasificado R - Director's Cut,2010-01-01,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,0.73,0.679,7,-5.113,1,0.306,0.593,0,0.0812,0.188,92.854,263760
5GSPbwdtRrHJII2T8AOckK,Soul Revelation,Nicola Conte,12,4IhBUw72OTHBql4aeH7scD,Free Souls,2014-04-16,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.545,0.768,9,-6.499,0,0.156,0.284,3e-5,0.102,0.532,84.816,262510
4BsX3Li27mT1QBN0eTRKEK,More Than A Woman,Aaliyah,3,63hQ8r6g1cA2tiviXXxF4t,R&B Divas,2007-01-01,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.628,0.62,11,-7.706,1,0.0756,0.0739,3.15e-4,0.105,0.715,86.981,229040
4yLOB87ABVGslKVNRq3qPl,Don't Hold Us - Radio Edit,Thomas Newson,24,6gEelxWm1jvU99mCfKlMx0,Don't Hold Us,2014-03-10,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.536,0.936,2,-4.306,1,0.047,0.00547,1.55e-4,0.0825,0.624,127.938,189375
0PUWNk7gooEAHUMW5V6e39,Make Me (Cry) - Marshmello Remix,Noah Cyrus,50,6I4NKjni1kVE0Memv8k4Z5,Make Me (Cry) [Marshmello Remix],2017-02-17,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.619,0.859,0,-4.161,1,0.088,0.00465,3.27e-4,0.0823,0.499,154.853,204387
3x4zedeuR1JB0jLTmdp1tl,Нам надо дыма,Litvinenko,45,5dr8HI1zvPate6nKRobro1,Нам надо дыма,2018-05-24,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.653,0.842,11,-5.027,0,0.326,0.285,0.768,0.0786,0.696,79.979,182126
7dltD9eEX7X1zk8JJ9BS0e,Superstar,Lupe Fiasco,65,0MihD70HInk2rDaChdAdEy,Lupe Fiasco's The Cool,2007-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,289000
0afR4ctrn6l22hzCFh8RYY,All Over Me,Cards,43,0YgqEIwHyAS6IBqjmVOaC3,All Over Me,2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.71,0.596,1,-7.454,0,0.0328,0.126,0.126,0.138,0.593,145.91,200331
0LX3DnrnDI7dkiKsfWbgj5,Billion,Emilia,62,52wcnAEamts2IYdOxpDMcm,Billion,2019-12-19,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.788,0.64,7,-3.691,1,0.0821,0.0517,0,0.0596,0.714,169.936,179040
0osPX8TruIebOhKuG6GK8C,On My Level (feat. Too $hort),Wiz Khalifa,64,6ZOXiVL8rmk2ATHJiFJhiD,Rolling Papers,2011-03-29,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.72,0.514,1,-7.108,1,0.132,0.146,0.00713,0.107,0.212,142.98,272160
6w3DXodg9feLoRbyrUhT9x,Crazy,PAWSA,44,5gju7kmTQjPRewOwDcDamK,Crazy,2017-11-17,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.889,0.471,11,-10.487,1,0.079,0.00923,0.06,0.0778,0.415,126.027,206200
5djZm1zFGcJUSUqbBjrAZH,"O Saki Saki (From ""Batla House"")",Neha Kakkar,60,4ImAT6aKzDUu41c3cetBOE,Mesmeric Voice - Tulsi Kumar,2019-08-16,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.737,0.961,10,-0.155,0,0.0747,0.163,0,0.361,0.567,108.014,191089
6nfiboYmeoHMxPU05yEQvg,MarudeSaturday Night,BABY-T,21,73Etgttf15RugtBh9X5Ja1,MarudeSaturday Night,2019-12-02,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.697,0.77,0,-3.828,1,0.0327,0.00374,0,0.0424,0.748,102.002,214118
3U4LgrkH4QBt2rv6hyUliD,Jasey Rae,All Time Low,0,3QIWzghk7AWadUZ5jPfvUB,Put Up Or Shut Up (Deluxe Version),2008-05-20,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.493,0.895,2,-6.925,1,0.038,4.46e-5,0,0.0878,0.387,96.031,218280
0zEKfIm5b8EUcDM3qoPXKX,Lose My Mind (feat. Mr Gabriel),Jai Wolf,63,3RUimnrKcKNrCXkBkjPhBG,The Cure To Loneliness,2019-04-05,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.606,0.775,0,-6.038,0,0.04,0.0086,0.498,0.305,0.508,140.013,258547
7twIPolKCbX5DnyS3r2PRF,Tentándome,Juan Magán,0,0NhXhjqEL33m6gikAuDH5l,The King Is Back,2015-03-17,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.702,0.82,0,-4.904,0,0.0729,0.191,0,0.25,0.736,119.906,171627
0wv2GvOHnz1hov5LxHhFsT,Out of My Head,Kaan Pars,48,08v5xEUXqEw2ajqzw2HoLS,Out of My Head,2018-06-09,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.752,0.649,10,-8.4,0,0.0384,0.315,0.22,0.112,0.269,123.997,170328
0RZXNlGPvfMo54fd6uCvAT,Knuck If You Buck (feat. Lil' Scrappy),Crime Mob,60,09stXr7AeoB1PsE3RpMpyU,Crime Mob (U.S. PA Version),2004-07-13,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0.865,0.844,8,-4.946,1,0.311,0.0582,0,0.373,0.755,150.09,205120
5UPnBgnylUCjtAPtAH4tJY,Atmosphere - 2010 Remaster,Joy Division,50,2KPhpTUihx9KRWRwBtpTeJ,Substance,2010,permanent wave,7rPsfDTqiZYIT4PVzQ4c0c,rock,permanent wave,0.615,0.386,6,-11.813,1,0.0315,0.227,0.523,0.116,0.442,120.032,249479
6LN6yG3hwdYkx4gkhWMV86,Mojo So Dope,Kid Cudi,1,6X6xLHElxV7dpIIZ5EFHDM,Man On The Moon II: The Legend Of Mr. Rager,2010-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.61,0.761,6,-8.147,0,0.0792,0.564,0.93,0.338,0.853,180.057,210587
1ABG6ke9SdUK9YayVafbcX,Le parole lontane,Måneskin,61,44a7Wk3Jh2JGVhjcFYWozj,Il ballo della vita,2018-10-26,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.635,0.573,2,-4.114,0,0.0279,0.397,0,0.133,0.403,125.946,204933
2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,Nicky Romero,61,6HiujSCdsYuCXdd759w2kr,Love You Forever,2019-06-21,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.382,0.698,6,-3.409,1,0.0374,0.00236,5.24e-5,0.108,0.151,127.816,234609
5KhICfI5WQDmdEArnSImOL,Eastern Railroad,オメガトライブ,26,24sd1ZTrjjabj0A54XK0RP,NEVER ENDING SUMMER,1984-12-21,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.74,0.852,7,-5.481,0,0.0467,0.278,0,0.0803,0.745,131.527,231000
